  1.21000E+02  4.95683E+00  3.53221E+00  1.42463E+00  4.33860E+00  3.45385E-02  6.38910E-03  2.48227E-01  5.34076E-02  2.90059E-01
  1.22000E+02  5.35850E+00  3.80811E+00  1.55039E+00  4.72238E+00  3.43526E-02  6.51864E-03  2.44390E-01  5.71083E-02  3.21492E-01
  1.23000E+02  5.26642E+00  3.73886E+00  1.52756E+00  4.65107E+00  3.42010E-02  6.65453E-03  2.30658E-01  5.58998E-02  3.17770E-01
  1.24000E+02  4.70893E+00  3.34415E+00  1.36478E+00  4.15110E+00  3.40830E-02  6.79704E-03  2.07321E-01  5.00617E-02  2.80959E-01
  1.25000E+02  3.95768E+00  2.81424E+00  1.14345E+00  3.47187E+00  3.39981E-02  6.94649E-03  1.80653E-01  4.23064E-02  2.30219E-01
  1.26000E+02  3.24721E+00  2.31339E+00  9.33827E-01  2.82866E+00  3.39460E-02  7.10323E-03  1.56091E-01  3.49757E-02  1.82084E-01
  1.27000E+02  2.66888E+00  1.90555E+00  7.63332E-01  2.30544E+00  3.39264E-02  7.26762E-03  1.35657E-01  2.89806E-02  1.43017E-01
  1.28000E+02  2.22559E+00  1.59270E+00  6.32895E-01  1.90507E+00  3.39390E-02  7.44006E-03  1.19272E-01  2.43480E-02  1.13250E-01
  1.29000E+02  1.89159E+00  1.35673E+00  5.34859E-01  1.60406E+00  3.39839E-02  7.62098E-03  1.06189E-01  2.08189E-02  9.09986E-02
  1.30000E+02  1.63921E+00  1.17822E+00  4.60991E-01  1.37717E+00  3.40611E-02  7.81085E-03  9.56389E-02  1.81152E-02  7.43366E-02
  1.31000E+02  1.44630E+00  1.04161E+00  4.04696E-01  1.20419E+00  3.41707E-02  8.01017E-03  8.70051E-02  1.60141E-02  6.17236E-02
  1.32000E+02  1.29670E+00  9.35535E-01  3.61166E-01  1.07037E+00  3.43131E-02  8.21950E-03  7.98286E-02  1.43528E-02  5.20363E-02
  1.33000E+02  1.17894E+00  8.51945E-01  3.26994E-01  9.65254E-01  3.44885E-02  8.43942E-03  7.37763E-02  1.30158E-02  4.44802E-02
  1.34000E+02  1.08494E+00  7.85157E-01  2.99783E-01  8.81501E-01  3.46974E-02  8.67060E-03  6.86058E-02  1.19214E-02  3.84968E-02
  1.35000E+02  1.00897E+00  7.31138E-01  2.77833E-01  8.13895E-01  3.49406E-02  8.91372E-03  6.41391E-02  1.10113E-02  3.36910E-02
  1.36000E+02  9.46919E-01  6.86992E-01  2.59928E-01  7.58699E-01  3.52186E-02  9.16957E-03  6.02434E-02  1.02437E-02  2.97798E-02
  1.37000E+02  8.95792E-01  6.50610E-01  2.45182E-01  7.13201E-01  3.55324E-02  9.43896E-03  5.68180E-02  9.58794E-03  2.65584E-02
  1.38000E+02  8.53382E-01  6.20436E-01  2.32946E-01  6.75403E-01  3.58829E-02  9.72282E-03  5.37853E-02  9.02133E-03  2.38760E-02
  1.39000E+02  8.18042E-01  5.95309E-01  2.22733E-01  6.43814E-01  3.62713E-02  1.00221E-02  5.10846E-02  8.52674E-03  2.16201E-02
  1.40000E+02  7.88525E-01  5.74347E-01  2.14177E-01  6.17308E-01  3.66989E-02  1.03380E-02  4.86678E-02  8.09110E-03  1.97059E-02
  1.41000E+02  7.63877E-01  5.56878E-01  2.06999E-01  5.95024E-01  3.71670E-02  1.06716E-02  4.64962E-02  7.70428E-03  1.80684E-02
  1.42000E+02  7.43364E-01  5.42383E-01  2.00981E-01  5.76298E-01  3.76772E-02  1.10243E-02  4.45386E-02  7.35836E-03  1.66573E-02
  1.43000E+02  7.26412E-01  5.30456E-01  1.95956E-01  5.60614E-01  3.82315E-02  1.13974E-02  4.27691E-02  7.04704E-03  1.54331E-02
  1.44000E+02  7.12575E-01  5.20784E-01  1.91792E-01  5.47569E-01  3.88317E-02  1.17927E-02  4.11667E-02  6.76528E-03  1.43648E-02
  1.45000E+02  7.01504E-01  5.13119E-01  1.88385E-01  5.36845E-01  3.94801E-02  1.22118E-02  3.97135E-02  6.50899E-03  1.34274E-02
