# frequency_cm-1 IR_intensity
3.526213345567999568e+03 1.214053115057736002e-03
3.528235256889999619e+03 1.225290951510761648e-03
3.530257168211999669e+03 1.236695095927346257e-03
3.532279079533999720e+03 1.248268870186754328e-03
3.534300990855999771e+03 1.260015681191813206e-03
3.536322902177999822e+03 1.271939023541094563e-03
3.538344813499999418e+03 1.284042482301397383e-03
3.540366724821999469e+03 1.296329735884944705e-03
3.542388636143999520e+03 1.308804559035882907e-03
3.544410547465999571e+03 1.321470825930987818e-03
3.546432458787999622e+03 1.334332513399651924e-03
3.548454370109999672e+03 1.347393704268528810e-03
3.550476281431999723e+03 1.360658590836483738e-03
3.552498192753999774e+03 1.374131478485787891e-03
3.554520104075999825e+03 1.387816789435810825e-03
3.556542015397999421e+03 1.401719066645787035e-03
3.558563926719999472e+03 1.415842977873608532e-03
3.560585838041999523e+03 1.430193319897897627e-03
3.562607749363999574e+03 1.444775022911120406e-03
3.564629660685999625e+03 1.459593155091804982e-03
3.566651572007999675e+03 1.474652927364440138e-03
3.568673483329999726e+03 1.489959698356076645e-03
3.570695394651999777e+03 1.505518979559162260e-03
3.572717305973999828e+03 1.521336440710660326e-03
3.574739217295999424e+03 1.537417915398078859e-03
3.576761128617999475e+03 1.553769406903648780e-03
3.578783039939999526e+03 1.570397094298464288e-03
3.580804951261999577e+03 1.587307338799200541e-03
3.582826862583999628e+03 1.604506690400618303e-03
3.584848773905999678e+03 1.622001894797927462e-03
3.586870685227999729e+03 1.639799900613861426e-03
3.588892596549999780e+03 1.657907866946213950e-03
3.590914507871999831e+03 1.676333171252515544e-03
3.592936419193999427e+03 1.695083417589526549e-03
3.594958330515999478e+03 1.714166445226329152e-03
3.596980241837999529e+03 1.733590337650842746e-03
3.599002153159999580e+03 1.753363431990967924e-03
3.601024064481999631e+03 1.773494328872715544e-03
3.603045975803999681e+03 1.793991902739167478e-03
3.605067887125999732e+03 1.814865312655586675e-03
3.607089798447999783e+03 1.836124013627598575e-03
3.609111709769999834e+03 1.857777768461085256e-03
3.611133621091999430e+03 1.879836660194286139e-03
3.613155532413999481e+03 1.902311105134592284e-03
3.615177443735999532e+03 1.925211866534565046e-03
3.617199355057999583e+03 1.948550068944156222e-03
3.619221266379999634e+03 1.972337213278389529e-03
3.621243177701999684e+03 1.996585192642512559e-03
3.623265089023999735e+03 2.021306308959438820e-03
3.625287000345999786e+03 2.046513290447355207e-03
3.627308911667999837e+03 2.072219309998685720e-03
3.629330822989999433e+03 2.098438004515141078e-03
3.631352734311999484e+03 2.125183495257475762e-03
3.633374645633999535e+03 2.152470409272578145e-03
3.635396556955999586e+03 2.180313901965233100e-03
3.637418468277999636e+03 2.208729680886490840e-03
3.639440379599999687e+03 2.237734030815982048e-03
3.641462290921999738e+03 2.267343840221115563e-03
3.643484202243999789e+03 2.297576629182260504e-03
3.645506113565999840e+03 2.328450578879666995e-03
3.647528024887999436e+03 2.359984562745110794e-03
3.649549936209999487e+03 2.392198179389131481e-03
3.651571847531999538e+03 2.425111787423114753e-03
3.653593758853999589e+03 2.458746542304988611e-03
3.655615670175999639e+03 2.493124435347150464e-03
3.657637581497999690e+03 2.528268335036363852e-03
3.659659492819999741e+03 2.564202030827307088e-03
3.661681404141999792e+03 2.600950279584528149e-03
3.663703315463999843e+03 2.638538854861810414e-03
3.665725226785999439e+03 2.676994599223559475e-03
3.667747138107999490e+03 2.716345479829909530e-03
3.669769049429999541e+03 2.756620647525751325e-03
3.671790960751999592e+03 2.797850499694621348e-03
3.673812872073999642e+03 2.840066747160526189e-03
3.675834783395999693e+03 2.883302485445579048e-03
3.677856694717999744e+03 2.927592270718302504e-03
3.679878606039999795e+03 2.972972200797236418e-03
3.681900517361999391e+03 3.019480001607205422e-03
3.683922428683999442e+03 3.067155119521794600e-03
3.685944340005999493e+03 3.116038820065167043e-03
3.687966251327999544e+03 3.166174293490706462e-03
3.689988162649999595e+03 3.217606767802219832e-03
3.692010073971999645e+03 3.270383629837456032e-03
3.694031985293999696e+03 3.324554555093237832e-03
3.696053896615999747e+03 3.380171647037656917e-03
3.698075807937999798e+03 3.437289586728196900e-03
3.700097719259999394e+03 3.495965793636312668e-03
3.702119630581999445e+03 3.556260598669966355e-03
3.704141541903999496e+03 3.618237430486673494e-03
3.706163453225999547e+03 3.681963016303120648e-03
3.708185364547999598e+03 3.747507598533325514e-03
3.710207275869999648e+03 3.814945168728950224e-03
3.712229187191999699e+03 3.884353720453692909e-03
3.714251098513999750e+03 3.955815522901438841e-03
3.716273009835999801e+03 4.029417417267550788e-03
3.718294921157999397e+03 4.105251138107370024e-03
3.720316832479999448e+03 4.183413662169364888e-03
3.722338743801999499e+03 4.264007587475790451e-03
3.724360655123999550e+03 4.347141545747413953e-03
3.726382566445999601e+03 4.432930651633994884e-03
3.728404477767999651e+03 4.521496992627415876e-03
3.730426389089999702e+03 4.612970164005377079e-03
3.732448300411999753e+03 4.707487853689770567e-03
3.734470211733999804e+03 4.805196482514994399e-03
3.736492123055999400e+03 4.906251906099358233e-03
3.738514034377999451e+03 5.010820185311353099e-03
3.740535945699999502e+03 5.119078433237314943e-03
3.742557857021999553e+03 5.231215747608938295e-03
3.744579768343999604e+03 5.347434238857941974e-03
3.746601679665999654e+03 5.467950165360614158e-03
3.748623590987999705e+03 5.592995189046761663e-03
3.750645502309999756e+03 5.722817766414581807e-03
3.752667413631999807e+03 5.857684692159968384e-03
3.754689324953999403e+03 5.997882815149920173e-03
3.756711236275999454e+03 6.143720949410087957e-03
3.758733147597999505e+03 6.295532006233109899e-03
3.760755058919999556e+03 6.453675377543920469e-03
3.762776970241999607e+03 6.618539605390927165e-03
3.764798881563999657e+03 6.790545378009986421e-03
3.766820792885999708e+03 6.970148899497714823e-03
3.768842704207999759e+03 7.157845687938860745e-03
3.770864615529999810e+03 7.354174866111722920e-03
3.772886526851999406e+03 7.559724019956944388e-03
3.774908438173999457e+03 7.775134713222786771e-03
3.776930349495999508e+03 8.001108762568856850e-03
3.778952260817999559e+03 8.238415396516403713e-03
3.780974172139999609e+03 8.487899444711729385e-03
3.782996083461999660e+03 8.750490731954612897e-03
3.785017994783999711e+03 9.027214885503244066e-03
3.787039906105999762e+03 9.319205805785157892e-03
3.789061817427999813e+03 9.627720101705039557e-03
3.791083728749999409e+03 9.954153854655216696e-03
3.793105640071999460e+03 1.030006215319943623e-02
3.795127551393999511e+03 1.066718193721052400e-02
3.797149462715999562e+03 1.105745881119531322e-02
3.799171374037999612e+03 1.147307863840560035e-02
3.801193285359999663e+03 1.191650491902820561e-02
3.803215196681999714e+03 1.239052319903810942e-02
3.805237108003999765e+03 1.289829406685642776e-02
3.807259019325999816e+03 1.344341669376850762e-02
3.809280930647999412e+03 1.403000538944930778e-02
3.811302841969999463e+03 1.466278231441827187e-02
3.813324753291999514e+03 1.534719036955714024e-02
3.815346664613999565e+03 1.608953144187065185e-02
3.817368575935999615e+03 1.689713672701124991e-02
3.819390487257999666e+03 1.777857791559491266e-02
3.821412398579999717e+03 1.874393082484308859e-02
3.823434309901999768e+03 1.980510687057275218e-02
3.825456221223999819e+03 2.097627302889780096e-02
3.827478132545999415e+03 2.227438825082595983e-02
3.829500043867999466e+03 2.371989458428626699e-02
3.831521955189999517e+03 2.533761590672769029e-02
3.833543866511999568e+03 2.715793827887955092e-02
3.835565777833999618e+03 2.921837674325071174e-02
3.837587689155999669e+03 3.156567900122586590e-02
3.839609600477999720e+03 3.425868492297085705e-02
3.841631511799999771e+03 3.737226541925784545e-02
3.843653423121999822e+03 4.100282650829895764e-02
3.845675334443999418e+03 4.527612084593964775e-02
3.847697245765999469e+03 5.035852186067213410e-02
3.849719157087999520e+03 5.647359365550623511e-02
3.851741068409999571e+03 6.392692626113485876e-02
3.853762979731999621e+03 7.314415006005850484e-02
3.855784891053999672e+03 8.473043494006936294e-02
3.857806802375999723e+03 9.956579307976731741e-02
3.859828713697999774e+03 1.189612505363166484e-01
3.861850625019999370e+03 1.449199319452446899e-01
3.863872536341999421e+03 1.805785464969427712e-01
3.865894447663999472e+03 2.309453111832889260e-01
3.867916358985999523e+03 3.040410246386351933e-01
3.869938270307999574e+03 4.121481118278950140e-01
3.871960181629999624e+03 5.705712990642974880e-01
3.873982092951999675e+03 7.828966053727430818e-01
3.876004004273999726e+03 9.925380554662013299e-01
3.878025915595999777e+03 1.055450081983860811e+00
3.880047826917999373e+03 9.111322873220565333e-01
3.882069738239999424e+03 6.879903950488386322e-01
3.884091649561999475e+03 4.985407487209666533e-01
3.886113560883999526e+03 3.650587547443837622e-01
3.888135472205999577e+03 2.752826382216594925e-01
3.890157383527999627e+03 2.146328601306334571e-01
3.892179294849999678e+03 1.727973404974480209e-01
3.894201206171999729e+03 1.432384926172202699e-01
3.896223117493999780e+03 1.218851605574540337e-01
3.898245028815999376e+03 1.061719437997395987e-01
3.900266940137999427e+03 9.444684979715181616e-02
3.902288851459999478e+03 8.562032170894981475e-02
3.904310762781999529e+03 7.895706693727419512e-02
3.906332674103999580e+03 7.395060620272987661e-02
3.908354585425999630e+03 7.024606137619340829e-02
3.910376496747999681e+03 6.759157174283873803e-02
3.912398408069999732e+03 6.580707575228508799e-02
3.914420319391999783e+03 6.476387659855957490e-02
3.916442230713999379e+03 6.437106892572609651e-02
3.918464142035999430e+03 6.456644281244677819e-02
3.920486053357999481e+03 6.531039136667202150e-02
3.922507964679999532e+03 6.658189967735987647e-02
3.924529876001999583e+03 6.837603620951590577e-02
3.926551787323999633e+03 7.070258892674989581e-02
3.928573698645999684e+03 7.358563783969532257e-02
3.930595609967999735e+03 7.706396396685993855e-02
3.932617521289999786e+03 8.119228169601173939e-02
3.934639432611999382e+03 8.604336148315565314e-02
3.936661343933999433e+03 9.171119470964994580e-02
3.938683255255999484e+03 9.831545464339551399e-02
3.940705166577999535e+03 1.060076419608633608e-01
3.942727077899999585e+03 1.149794913123100421e-01
3.944748989221999636e+03 1.254744887216524274e-01
3.946770900543999687e+03 1.378037581261729039e-01
3.948792811865999738e+03 1.523681998692075490e-01
3.950814723187999789e+03 1.696897382791396347e-01
3.952836634509999385e+03 1.904560859303842946e-01
3.954858545831999436e+03 2.155859493347911382e-01
3.956880457153999487e+03 2.463257718192442547e-01
3.958902368475999538e+03 2.843961655584137382e-01
3.960924279797999588e+03 3.322183668966386949e-01
3.962946191119999639e+03 3.932724714098309038e-01
3.964968102441999690e+03 4.726773798597916354e-01
3.966990013763999741e+03 5.781504849625567211e-01
3.969011925085999792e+03 7.216231235472845285e-01
3.971033836407999388e+03 9.219696817535969480e-01
3.973055747729999439e+03 1.209468438275948632e+00
3.975077659051999490e+03 1.632079852347047888e+00
3.977099570373999541e+03 2.259009627321896030e+00
3.979121481695999591e+03 3.155446435957435014e+00
3.981143393017999642e+03 4.244570844717360458e+00
3.983165304339999693e+03 5.029772868996327695e+00
3.985187215661999744e+03 4.839813266563249172e+00
3.987209126983999795e+03 3.860916304336906801e+00
3.989231038305999391e+03 2.809464586526325913e+00
3.991252949627999442e+03 2.010632368956247085e+00
3.993274860949999493e+03 1.463774533870386030e+00
3.995296772271999544e+03 1.094979861462444415e+00
3.997318683593999594e+03 8.420969662760233732e-01
3.999340594915999645e+03 6.641046112225661435e-01
4.001362506237999696e+03 5.353498074032870813e-01
4.003384417559999747e+03 4.397905410201997656e-01
4.005406328881999798e+03 3.672090932174262301e-01
4.007428240203999394e+03 3.109377398236360390e-01
4.009450151525999445e+03 2.665141388635905995e-01
4.011472062847999496e+03 2.308784815325127526e-01
4.013493974169999547e+03 2.018847174379539700e-01
4.015515885491999597e+03 1.779961727257492743e-01
4.017537796813999648e+03 1.580915628767613212e-01
4.019559708135999699e+03 1.413385611786983631e-01
4.021581619457999750e+03 1.271096346387144693e-01
4.023603530779999801e+03 1.149249000163428958e-01
4.025625442101999397e+03 1.044126089146489300e-01
4.027647353423999448e+03 9.528135713348351299e-02
4.029669264745999499e+03 8.730023180193670351e-02
4.031691176067999550e+03 8.028442274529279388e-02
4.033713087389999600e+03 7.408465388434941346e-02
4.035734998711999651e+03 6.857932382219705802e-02
4.037756910033999702e+03 6.366859362780655229e-02
4.039778821355999753e+03 5.926989165403460241e-02
4.041800732677999804e+03 5.531446160000897533e-02
4.043822643999999855e+03 5.174468698847772136e-02
