system,frequency_cm-1,real_in_plane,real_out_of_plane,imag_in_plane,imag_out_of_plane,response_kind
MoS2,142.0,0.83376256785,6.3266720362e-06,0.0081577241679,4.0825928757e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,142.2,0.83417063769,6.3287145164e-06,0.0081772153973,4.0909837552e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,142.4,0.83457968208,6.3307611927e-06,0.0081967522123,4.0993883531e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,142.6,0.83498970333,6.332812072e-06,0.0082163347833,4.1078067099e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,142.8,0.8354007037,6.3348671613e-06,0.0082359632815,4.1162388665e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,143.0,0.83581268551,6.3369264673e-06,0.0082556378786,4.1246848639e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,143.2,0.83622565104,6.3389899971e-06,0.0082753587473,4.1331447432e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,143.4,0.83663960262,6.3410577575e-06,0.0082951260608,4.1416185455e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,143.6,0.83705454257,6.3431297555e-06,0.0083149399932,4.1501063122e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,143.8,0.83747047321,6.3452059982e-06,0.0083348007194,4.1586080848e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,144.0,0.83788739689,6.3472864925e-06,0.008354708415,4.1671239049e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,144.2,0.83830531596,6.3493712454e-06,0.0083746632562,4.1756538141e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,144.4,0.83872423276,6.351460264e-06,0.0083946654201,4.1841978544e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,144.6,0.83914414967,6.3535535554e-06,0.0084147150848,4.1927560678e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,144.8,0.83956506906,6.3556511266e-06,0.0084348124288,4.2013284964e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,145.0,0.83998699332,6.3577529848e-06,0.0084549576315,4.2099151825e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,145.2,0.84040992483,6.3598591371e-06,0.0084751508732,4.2185161684e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,145.4,0.84083386599,6.3619695906e-06,0.0084953923349,4.2271314968e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,145.6,0.84125881922,6.3640843525e-06,0.0085156821984,4.2357612102e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,145.8,0.84168478694,6.36620343e-06,0.0085360206462,4.2444053516e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,146.0,0.84211177158,6.3683268303e-06,0.0085564078619,4.2530639638e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,146.2,0.84253977556,6.3704545607e-06,0.0085768440294,4.2617370899e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,146.4,0.84296880135,6.3725866284e-06,0.008597329334,4.2704247732e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,146.6,0.84339885139,6.3747230406e-06,0.0086178639613,4.2791270571e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,146.8,0.84382992815,6.3768638048e-06,0.0086384480981,4.287843985e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,147.0,0.84426203411,6.3790089282e-06,0.0086590819318,4.2965756005e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,147.2,0.84469517174,6.3811584182e-06,0.0086797656506,4.3053219475e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,147.4,0.84512934355,6.3833122821e-06,0.0087004994438,4.3140830699e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,147.6,0.84556455204,6.3854705273e-06,0.0087212835012,4.3228590118e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,147.8,0.84600079971,6.3876331612e-06,0.0087421180136,4.3316498173e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,148.0,0.84643808909,6.3898001913e-06,0.0087630031727,4.3404555309e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,148.2,0.84687642271,6.3919716251e-06,0.008783939171,4.349276197e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,148.4,0.84731580312,6.3941474699e-06,0.0088049262019,4.3581118602e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,148.6,0.84775623285,6.3963277333e-06,0.0088259644594,4.3669625654e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,148.8,0.84819771448,6.3985124229e-06,0.0088470541388,4.3758283574e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,149.0,0.84864025058,6.4007015461e-06,0.0088681954359,4.3847092814e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,149.2,0.84908384372,6.4028951105e-06,0.0088893885475,4.3936053826e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,149.4,0.84952849649,6.4050931238e-06,0.0089106336713,4.4025167063e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,149.6,0.84997421149,6.4072955935e-06,0.0089319310059,4.4114432982e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,149.8,0.85042099134,6.4095025273e-06,0.0089532807508,4.4203852037e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,150.0,0.85086883865,6.4117139328e-06,0.0089746831062,4.4293424688e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,150.2,0.85131775605,6.4139298177e-06,0.0089961382735,4.4383151394e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,150.4,0.85176774618,6.4161501898e-06,0.0090176464548,4.4473032617e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,150.6,0.8522188117,6.4183750566e-06,0.0090392078532,4.4563068819e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,150.8,0.85267095525,6.4206044261e-06,0.0090608226725,4.4653260464e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,151.0,0.85312417952,6.4228383059e-06,0.0090824911178,4.4743608018e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,151.2,0.85357848717,6.4250767039e-06,0.0091042133948,4.4834111949e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,151.4,0.85403388091,6.4273196279e-06,0.0091259897102,4.4924772724e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,151.6,0.85449036343,6.4295670857e-06,0.0091478202718,4.5015590815e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,151.8,0.85494793745,6.4318190853e-06,0.0091697052881,4.5106566693e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,152.0,0.85540660568,6.4340756344e-06,0.0091916449687,4.5197700832e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,152.2,0.85586637085,6.436336741e-06,0.0092136395241,4.5288993707e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,152.4,0.85632723572,6.438602413e-06,0.0092356891657,4.5380445794e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,152.6,0.85678920303,6.4408726584e-06,0.009257794106,4.5472057571e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,152.8,0.85725227555,6.4431474852e-06,0.0092799545584,4.5563829519e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,153.0,0.85771645605,6.4454269015e-06,0.0093021707371,4.5655762118e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,153.2,0.85818174732,6.4477109151e-06,0.0093244428575,4.5747855851e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,153.4,0.85864815214,6.4499995342e-06,0.0093467711359,4.5840111204e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,153.6,0.85911567334,6.452292767e-06,0.0093691557897,4.5932528661e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,153.8,0.85958431373,6.4545906213e-06,0.009391597037,4.6025108711e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,154.0,0.86005407613,6.4568931055e-06,0.0094140950972,4.6117851843e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,154.2,0.86052496339,6.4592002277e-06,0.0094366501906,4.6210758549e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,154.4,0.86099697835,6.461511996e-06,0.0094592625384,4.630382932e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,154.6,0.86147012388,6.4638284186e-06,0.009481932363,4.639706465e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,154.8,0.86194440285,6.4661495039e-06,0.0095046598877,4.6490465037e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,155.0,0.86241981814,6.4684752599e-06,0.0095274453368,4.6584030977e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,155.2,0.86289637265,6.4708056951e-06,0.0095502889357,4.667776297e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,155.4,0.86337406928,6.4731408177e-06,0.0095731909109,4.6771661517e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,155.6,0.86385291096,6.475480636e-06,0.0095961514898,4.686572712e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,155.8,0.8643329006,6.4778251585e-06,0.0096191709009,4.6959960283e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,156.0,0.86481404116,6.4801743934e-06,0.0096422493738,4.7054361512e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,156.2,0.86529633558,6.4825283492e-06,0.0096653871392,4.7148931316e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,156.4,0.86577978683,6.4848870343e-06,0.0096885844287,4.7243670203e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,156.6,0.86626439788,6.4872504571e-06,0.0097118414751,4.7338578685e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,156.8,0.86675017171,6.4896186262e-06,0.0097351585122,4.7433657274e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,157.0,0.86723711133,6.4919915501e-06,0.009758535775,4.7528906485e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,157.2,0.86772521975,6.4943692373e-06,0.0097819734996,4.7624326834e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,157.4,0.86821449998,6.4967516963e-06,0.009805471923,4.7719918839e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,157.6,0.86870495507,6.4991389357e-06,0.0098290312835,4.781568302e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,157.8,0.86919658805,6.5015309642e-06,0.0098526518205,4.7911619898e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,158.0,0.86968940198,6.5039277904e-06,0.0098763337743,4.8007729998e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,158.2,0.87018339993,6.5063294229e-06,0.0099000773866,4.8104013843e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,158.4,0.87067858499,6.5087358704e-06,0.0099238829,4.820047196e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,158.6,0.87117496025,6.5111471416e-06,0.0099477505585,4.8297104879e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,158.8,0.87167252881,6.5135632454e-06,0.009971680607,4.839391313e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,159.0,0.87217129379,6.5159841904e-06,0.0099956732917,4.8490897245e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,159.2,0.87267125833,6.5184099854e-06,0.01001972886,4.8588057757e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,159.4,0.87317242556,6.5208406393e-06,0.01004384756,4.8685395204e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,159.6,0.87367479863,6.523276161e-06,0.010068029641,4.8782910122e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,159.8,0.87417838073,6.5257165592e-06,0.010092275355,4.8880603051e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,160.0,0.87468317502,6.5281618429e-06,0.010116584954,4.8978474532e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,160.2,0.8751891847,6.530612021e-06,0.010140958689,4.907652511e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,160.4,0.87569641297,6.5330671025e-06,0.010165396817,4.9174755328e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,160.6,0.87620486306,6.5355270964e-06,0.010189899592,4.9273165734e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,160.8,0.87671453819,6.5379920116e-06,0.010214467271,4.9371756876e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,161.0,0.8772254416,6.5404618572e-06,0.010239100113,4.9470529306e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,161.2,0.87773757656,6.5429366424e-06,0.010263798376,4.9569483575e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,161.4,0.87825094634,6.545416376e-06,0.010288562321,4.9668620239e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,161.6,0.8787655542,6.5479010674e-06,0.01031339221,4.9767939854e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,161.8,0.87928140346,6.5503907256e-06,0.010338288305,4.9867442978e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,162.0,0.87979849741,6.5528853598e-06,0.010363250871,4.9967130171e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,162.2,0.88031683939,6.5553849792e-06,0.010388280173,5.0067001996e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,162.4,0.88083643272,6.5578895931e-06,0.010413376478,5.0167059016e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,162.6,0.88135728075,6.5603992107e-06,0.010438540054,5.0267301799e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,162.8,0.88187938685,6.5629138413e-06,0.010463771171,5.0367730911e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,163.0,0.88240275439,6.5654334942e-06,0.010489070098,5.0468346923e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,163.2,0.88292738676,6.5679581788e-06,0.010514437108,5.0569150407e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,163.4,0.88345328736,6.5704879044e-06,0.010539872473,5.0670141936e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,163.6,0.88398045961,6.5730226805e-06,0.01056537647,5.0771322088e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,163.8,0.88450890693,6.5755625164e-06,0.010590949372,5.0872691439e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,164.0,0.88503863278,6.5781074217e-06,0.010616591457,5.097425057e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,164.2,0.8855696406,6.5806574057e-06,0.010642303004,5.1076000062e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,164.4,0.88610193387,6.5832124782e-06,0.010668084293,5.11779405e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,164.6,0.88663551607,6.5857726485e-06,0.010693935605,5.128007247e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,164.8,0.88717039071,6.5883379263e-06,0.010719857222,5.138239656e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,165.0,0.88770656129,6.5909083212e-06,0.010745849428,5.148491336e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,165.2,0.88824403135,6.5934838427e-06,0.010771912508,5.1587623462e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,165.4,0.88878280442,6.5960645007e-06,0.01079804675,5.1690527461e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,165.6,0.88932288406,6.5986503048e-06,0.010824252441,5.1793625952e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,165.8,0.88986427384,6.6012412646e-06,0.01085052987,5.1896919535e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,166.0,0.89040697735,6.60383739e-06,0.010876879329,5.2000408809e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,166.2,0.89095099818,6.6064386907e-06,0.01090330111,5.2104094379e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,166.4,0.89149633995,6.6090451766e-06,0.010929795506,5.2207976848e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,166.6,0.89204300629,6.6116568575e-06,0.010956362813,5.2312056823e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,166.8,0.89259100084,6.6142737433e-06,0.010983003327,5.2416334913e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,167.0,0.89314032725,6.6168958439e-06,0.011009717346,5.252081173e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,167.2,0.89369098921,6.6195231692e-06,0.011036505169,5.2625487887e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,167.4,0.8942429904,6.6221557291e-06,0.011063367099,5.2730363999e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,167.6,0.89479633452,6.6247935338e-06,0.011090303436,5.2835440685e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,167.8,0.8953510253,6.6274365932e-06,0.011117314486,5.2940718563e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,168.0,0.89590706645,6.6300849174e-06,0.011144400553,5.3046198257e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,168.2,0.89646446174,6.6327385164e-06,0.011171561944,5.315188039e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,168.4,0.89702321493,6.6353974005e-06,0.011198798969,5.3257765589e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,168.6,0.89758332979,6.6380615796e-06,0.011226111935,5.3363854483e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,168.8,0.89814481012,6.6407310642e-06,0.011253501157,5.3470147702e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,169.0,0.89870765973,6.6434058642e-06,0.011280966945,5.357664588e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,169.2,0.89927188244,6.6460859901e-06,0.011308509615,5.3683349652e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,169.4,0.89983748211,6.6487714521e-06,0.011336129484,5.3790259657e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,169.6,0.90040446258,6.6514622604e-06,0.011363826868,5.3897376533e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,169.8,0.90097282773,6.6541584255e-06,0.011391602087,5.4004700924e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,170.0,0.90154258144,6.6568599577e-06,0.011419455462,5.4112233473e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,170.2,0.90211372763,6.6595668674e-06,0.011447387315,5.4219974828e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,170.4,0.90268627021,6.6622791651e-06,0.01147539797,5.4327925638e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,170.6,0.90326021312,6.6649968613e-06,0.011503487754,5.4436086554e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,170.8,0.90383556032,6.6677199663e-06,0.011531656993,5.454445823e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,171.0,0.90441231577,6.6704484909e-06,0.011559906017,5.4653041323e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,171.2,0.90499048346,6.6731824455e-06,0.011588235156,5.4761836491e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,171.4,0.9055700674,6.6759218407e-06,0.011616644741,5.4870844394e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,171.6,0.9061510716,6.6786666873e-06,0.011645135108,5.4980065697e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,171.8,0.9067335001,6.6814169958e-06,0.011673706592,5.5089501065e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,172.0,0.90731735696,6.684172777e-06,0.01170235953,5.5199151165e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,172.2,0.90790264624,6.6869340416e-06,0.011731094261,5.5309016669e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,172.4,0.90848937202,6.6897008004e-06,0.011759911126,5.5419098249e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,172.6,0.90907753842,6.6924730642e-06,0.011788810467,5.5529396581e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,172.8,0.90966714956,6.6952508438e-06,0.011817792628,5.5639912343e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,173.0,0.91025820956,6.69803415e-06,0.011846857956,5.5750646213e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,173.2,0.9108507226,6.7008229939e-06,0.011876006797,5.5861598877e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,173.4,0.91144469283,6.7036173863e-06,0.011905239502,5.5972771017e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,173.6,0.91204012446,6.7064173383e-06,0.011934556421,5.6084163323e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,173.8,0.91263702168,6.7092228607e-06,0.011963957907,5.6195776484e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,174.0,0.91323538872,6.7120339647e-06,0.011993444315,5.6307611193e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,174.2,0.91383522983,6.7148506614e-06,0.012023016002,5.6419668146e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,174.4,0.91443654927,6.7176729618e-06,0.012052673326,5.6531948039e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,174.6,0.91503935131,6.7205008771e-06,0.012082416647,5.6644451573e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,174.8,0.91564364026,6.7233344185e-06,0.012112246328,5.6757179451e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,175.0,0.91624942042,6.7261735972e-06,0.012142162731,5.6870132378e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,175.2,0.91685669613,6.7290184245e-06,0.012172166223,5.6983311063e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,175.4,0.91746547174,6.7318689116e-06,0.012202257172,5.7096716215e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,175.6,0.91807575162,6.7347250699e-06,0.012232435946,5.7210348548e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,175.8,0.91868754016,6.7375869107e-06,0.012262702918,5.7324208778e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,176.0,0.91930084176,6.7404544455e-06,0.012293058461,5.7438297623e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,176.2,0.91991566086,6.7433276855e-06,0.012323502949,5.7552615803e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,176.4,0.92053200188,6.7462066425e-06,0.01235403676,5.7667164044e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,176.6,0.9211498693,6.7490913277e-06,0.012384660273,5.778194307e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,176.8,0.9217692676,6.7519817528e-06,0.012415373869,5.7896953612e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,177.0,0.92239020127,6.7548779293e-06,0.012446177932,5.80121964e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,177.2,0.92301267485,6.7577798689e-06,0.012477072845,5.8127672169e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,177.4,0.92363669285,6.7606875832e-06,0.012508058997,5.8243381656e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,177.6,0.92426225986,6.7636010839e-06,0.012539136775,5.83593256e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,177.8,0.92488938043,6.7665203827e-06,0.012570306572,5.8475504746e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,178.0,0.92551805918,6.7694454914e-06,0.012601568779,5.8591919837e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,178.2,0.92614830071,6.7723764218e-06,0.012632923793,5.8708571621e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,178.4,0.92678010966,6.7753131856e-06,0.012664372011,5.8825460851e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,178.6,0.92741349069,6.7782557948e-06,0.01269591383,5.8942588278e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,178.8,0.92804844848,6.7812042614e-06,0.012727549654,5.905995466e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,179.0,0.92868498771,6.7841585971e-06,0.012759279885,5.9177560755e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,179.2,0.92932311312,6.7871188141e-06,0.012791104928,5.9295407326e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,179.4,0.92996282943,6.7900849243e-06,0.012823025192,5.9413495138e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,179.6,0.93060414139,6.7930569398e-06,0.012855041086,5.9531824958e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,179.8,0.9312470538,6.7960348728e-06,0.012887153022,5.9650397557e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,180.0,0.93189157145,6.7990187353e-06,0.012919361414,5.9769213708e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,180.2,0.93253769914,6.8020085395e-06,0.012951666678,5.9888274188e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,180.4,0.93318544174,6.8050042976e-06,0.012984069233,6.0007579775e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,180.6,0.93383480409,6.808006022e-06,0.013016569499,6.0127131253e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,180.8,0.93448579107,6.8110137248e-06,0.0130491679,6.0246929405e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,181.0,0.93513840759,6.8140274185e-06,0.01308186486,6.036697502e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,181.2,0.93579265858,6.8170471153e-06,0.013114660806,6.048726889e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,181.4,0.93644854897,6.8200728278e-06,0.013147556169,6.0607811807e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,181.6,0.93710608373,6.8231045683e-06,0.01318055138,6.0728604569e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,181.8,0.93776526786,6.8261423494e-06,0.013213646872,6.0849647976e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,182.0,0.93842610635,6.8291861836e-06,0.013246843084,6.0970942831e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,182.2,0.93908860425,6.8322360835e-06,0.013280140453,6.1092489939e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,182.4,0.9397527666,6.8352920616e-06,0.013313539421,6.121429011e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,182.6,0.94041859849,6.8383541306e-06,0.013347040431,6.1336344155e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,182.8,0.941086105,6.8414223033e-06,0.013380643929,6.1458652891e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,183.0,0.94175529126,6.8444965923e-06,0.013414350363,6.1581217134e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,183.2,0.94242616241,6.8475770104e-06,0.013448160184,6.1704037706e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,183.4,0.94309872361,6.8506635705e-06,0.013482073844,6.1827115432e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,183.6,0.94377298005,6.8537562854e-06,0.0135160918,6.1950451139e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,183.8,0.94444893695,6.856855168e-06,0.013550214509,6.2074045658e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,184.0,0.94512659953,6.8599602312e-06,0.013584442431,6.2197899822e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,184.2,0.94580597304,6.8630714881e-06,0.01361877603,6.2322014469e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,184.4,0.94648706278,6.8661889516e-06,0.01365321577,6.2446390439e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,184.6,0.94716987404,6.8693126348e-06,0.01368776212,6.2571028574e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,184.8,0.94785441214,6.8724425508e-06,0.013722415549,6.2695929722e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,185.0,0.94854068244,6.8755787128e-06,0.013757176531,6.2821094733e-08,lattice 2D sheet polarizability / epsilon_0
MoS2,185.2,0.9492286903,6.878721134e-06,0.013792045541,6.2946524459e-08,lattice 2D sheet polarizability / epsilon_0
