# frequency_cm-1 xx xy xz yx yy yz zx zy zz
19.34542156 1.5472476035e+02 -6.0594378142e-03 1.0645797705e-02 -6.0594378142e-03 1.5461357223e+02 3.2370311651e-02 1.0645797705e-02 3.2370311651e-02 1.4304447516e+02
19.49774772 1.5472733091e+02 -6.0549918794e-03 1.0671829247e-02 -6.0549918794e-03 1.5461634249e+02 3.2429887029e-02 1.0671829247e-02 3.2429887029e-02 1.4304449253e+02
19.65007387 1.5473057009e+02 -6.0517051677e-03 1.0695279423e-02 -6.0517051677e-03 1.5461975036e+02 3.2482955915e-02 1.0695279423e-02 3.2482955915e-02 1.4304451014e+02
19.80240003 1.5473443652e+02 -6.0494997947e-03 1.0716330114e-02 -6.0494997947e-03 1.5462375646e+02 3.2529973508e-02 1.0716330114e-02 3.2529973508e-02 1.4304452799e+02
19.95472618 1.5473888989e+02 -6.0483000455e-03 1.0735158449e-02 -6.0483000455e-03 1.5462832249e+02 3.2571382927e-02 1.0735158449e-02 3.2571382927e-02 1.4304454607e+02
20.10705234 1.5474389127e+02 -6.0480328452e-03 1.0751935656e-02 -6.0480328452e-03 1.5463341141e+02 3.2607612368e-02 1.0751935656e-02 3.2607612368e-02 1.4304456437e+02
20.25937849 1.5474940327e+02 -6.0486281124e-03 1.0766826190e-02 -6.0486281124e-03 1.5463898771e+02 3.2639072944e-02 1.0766826190e-02 3.2639072944e-02 1.4304458290e+02
20.41170464 1.5475539021e+02 -6.0500190110e-03 1.0779987100e-02 -6.0500190110e-03 1.5464501748e+02 3.2666157136e-02 1.0779987100e-02 3.2666157136e-02 1.4304460164e+02
20.56403080 1.5476181820e+02 -6.0521421157e-03 1.0791567611e-02 -6.0521421157e-03 1.5465146854e+02 3.2689237754e-02 1.0791567611e-02 3.2689237754e-02 1.4304462059e+02
20.71635695 1.5476865520e+02 -6.0549375027e-03 1.0801708876e-02 -6.0549375027e-03 1.5465831046e+02 3.2708667345e-02 1.0801708876e-02 3.2708667345e-02 1.4304463974e+02
20.86868311 1.5477587105e+02 -6.0583487808e-03 1.0810543877e-02 -6.0583487808e-03 1.5466551460e+02 3.2724777964e-02 1.0810543877e-02 3.2724777964e-02 1.4304465910e+02
21.02100926 1.5478343745e+02 -6.0623230711e-03 1.0818197454e-02 -6.0623230711e-03 1.5467305410e+02 3.2737881244e-02 1.0818197454e-02 3.2737881244e-02 1.4304467866e+02
21.17333541 1.5479132796e+02 -6.0668109476e-03 1.0824786417e-02 -6.0668109476e-03 1.5468090387e+02 3.2748268709e-02 1.0824786417e-02 3.2748268709e-02 1.4304469841e+02
21.32566157 1.5479951791e+02 -6.0717663462e-03 1.0830419754e-02 -6.0717663462e-03 1.5468904050e+02 3.2756212278e-02 1.0830419754e-02 3.2756212278e-02 1.4304471835e+02
