# frequency_cm-1 xx xy xz yx yy yz zx zy zz
49.93759559 1.0520759055e+01 -2.9784822165e-04 -1.5511559500e-04 -3.0284822165e-04 1.0520831383e+01 -1.0767274465e-04 -1.8311559500e-04 -1.4867274465e-04 1.0520727635e+01
50.35030300 1.0520992131e+01 -2.9787221415e-04 -1.5512757764e-04 -3.0287221415e-04 1.0521064467e+01 -1.0768086854e-04 -1.8312757764e-04 -1.4868086854e-04 1.0520960712e+01
50.76301040 1.0521227158e+01 -2.9789640795e-04 -1.5513966062e-04 -3.0289640795e-04 1.0521299503e+01 -1.0768906033e-04 -1.8313966062e-04 -1.4868906033e-04 1.0521195740e+01
51.17571780 1.0521464137e+01 -2.9792080314e-04 -1.5515184399e-04 -3.0292080314e-04 1.0521536490e+01 -1.0769732004e-04 -1.8315184399e-04 -1.4869732004e-04 1.0521432720e+01
51.58842520 1.0521703068e+01 -2.9794539981e-04 -1.5516412781e-04 -3.0294539981e-04 1.0521775430e+01 -1.0770564771e-04 -1.8316412781e-04 -1.4870564771e-04 1.0521671653e+01
52.00113260 1.0521943953e+01 -2.9797019806e-04 -1.5517651210e-04 -3.0297019806e-04 1.0522016323e+01 -1.0771404336e-04 -1.8317651210e-04 -1.4871404336e-04 1.0521912539e+01
52.41384000 1.0522186792e+01 -2.9799519799e-04 -1.5518899691e-04 -3.0299519799e-04 1.0522259171e+01 -1.0772250701e-04 -1.8318899691e-04 -1.4872250701e-04 1.0522155379e+01
52.82654741 1.0522431586e+01 -2.9802039970e-04 -1.5520158230e-04 -3.0302039970e-04 1.0522503974e+01 -1.0773103870e-04 -1.8320158230e-04 -1.4873103870e-04 1.0522400174e+01
53.23925481 1.0522678336e+01 -2.9804580328e-04 -1.5521426829e-04 -3.0304580328e-04 1.0522750732e+01 -1.0773963845e-04 -1.8321426829e-04 -1.4873963845e-04 1.0522646925e+01
53.65196221 1.0522927043e+01 -2.9807140884e-04 -1.5522705495e-04 -3.0307140884e-04 1.0522999448e+01 -1.0774830628e-04 -1.8322705495e-04 -1.4874830628e-04 1.0522895633e+01
54.06466961 1.0523177707e+01 -2.9809721647e-04 -1.5523994231e-04 -3.0309721647e-04 1.0523250121e+01 -1.0775704223e-04 -1.8323994231e-04 -1.4875704223e-04 1.0523146298e+01
54.47737701 1.0523430330e+01 -2.9812322628e-04 -1.5525293041e-04 -3.0312322628e-04 1.0523502753e+01 -1.0776584632e-04 -1.8325293041e-04 -1.4876584632e-04 1.0523398922e+01
54.89008441 1.0523684912e+01 -2.9814943837e-04 -1.5526601931e-04 -3.0314943837e-04 1.0523757344e+01 -1.0777471858e-04 -1.8326601931e-04 -1.4877471858e-04 1.0523653506e+01
55.30279182 1.0523941454e+01 -2.9817585284e-04 -1.5527920906e-04 -3.0317585284e-04 1.0524013895e+01 -1.0778365904e-04 -1.8327920906e-04 -1.4878365904e-04 1.0523910049e+01
55.71549922 1.0524199957e+01 -2.9820246980e-04 -1.5529249969e-04 -3.0320246980e-04 1.0524272408e+01 -1.0779266772e-04 -1.8329249969e-04 -1.4879266772e-04 1.0524168554e+01
