# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
    7    16       0.57994122       1.25453109       2.40526704
    7    17       0.57994122       1.33056327       2.61523702
    7    18       0.57994122       1.40659546       2.78161671
    7    19       0.57994122       1.48262765       2.91394142
    7    20       0.57994122       1.55865984       3.01808852
    7    21       0.57994122       1.63469202       3.09984556
    7    22       0.57994122       1.71072421       3.16267569
    7    23       0.57994122       1.78675640       3.21119106
    7    24       0.57994122       1.86278858       3.24783704
    7    25       0.57994122       1.93882077       3.27525806
    7    26       0.57994122       2.01485296       3.29521821
    7    27       0.57994122       2.09088515       3.30924334
    7    28       0.57994122       2.16691733       3.31860416
    7    29       0.57994122       2.24294952       3.32372122
    7    30       0.57994122       2.31898171       3.32554251
    7    31       0.57994122       2.39501389       3.32372066
    7    32       0.57994122       2.47104608       3.31860306
    7    33       0.57994122       2.54707827       3.30924172
    7    34       0.57994122       2.62311046       3.29521614
    7    35       0.57994122       2.69914264       3.27525556
    7    36       0.57994122       2.77517483       3.24783419
    7    37       0.57994122       2.85120702       3.21118790
    7    38       0.57994122       2.92723920       3.16267229
    7    39       0.57994122       3.00327139       3.09984192
    7    40       0.57994122       3.07930358       3.01808467
    7    41       0.57994122       3.15533577       2.91393733
    7    42       0.57994122       3.23136795       2.78161226
    7    43       0.57994122       3.30740014       2.61523203
    7    44       0.57994122       3.38343233       2.40526119
    7    45       0.57994122       3.45946451       2.14206428
    7    46       0.57994122       3.53549670       1.81531686
    7    47       0.57994122       3.61152889       1.40844467
    7    48       0.57994122       3.68756108       0.89133357
    7    49       0.57994122       3.76359326       0.21931953
    7    50       0.57994122       3.83962545      -0.59248624
    7    51       0.57994122       3.91565764      -1.49068792
    7    52       0.57994122       3.99168982      -2.43926094
    7    53       0.57994122       4.06772201      -3.39676125
    7    54       0.57994122       4.14375420      -4.34666106
    7    55       0.57994122       4.21978639      -5.27846475
    7    56       0.57994122       4.29581857      -6.15532247
    7    57       0.57994122       4.37185076      -6.92092320
    7    58       0.57994122       4.44788295      -7.51175298
    7    59       0.57994122       4.52391513      -7.88280944
    8     0       0.65726672       0.03801609      -7.10107615
    8     1       0.65726672       0.11404828      -6.98534997
    8     2       0.65726672       0.19008047      -6.64621631
    8     3       0.65726672       0.26611265      -6.10933405
    8     4       0.65726672       0.34214484      -5.41902475
    8     5       0.65726672       0.41817703      -4.62566738
    8     6       0.65726672       0.49420922      -3.77285584
    8     7       0.65726672       0.57024140      -2.89087788
    8     8       0.65726672       0.64627359      -1.99297257
    8     9       0.65726672       0.72230578      -1.10830817
    8    10       0.65726672       0.79833796      -0.27660772
    8    11       0.65726672       0.87437015       0.46457777
    8    12       0.65726672       0.95040234       1.06796972
    8    13       0.65726672       1.02643453       1.53668990
    8    14       0.65726672       1.10246671       1.91114734
    8    15       0.65726672       1.17849890       2.21360189
    8    16       0.65726672       1.25453109       2.45800699
    8    17       0.65726672       1.33056327       2.65277565
    8    18       0.65726672       1.40659546       2.80747167
    8    19       0.65726672       1.48262765       2.93017030
    8    20       0.65726672       1.55865984       3.02657191
    8    21       0.65726672       1.63469202       3.10179680
    8    22       0.65726672       1.71072421       3.15920639
    8    23       0.65726672       1.78675640       3.20317571
    8    24       0.65726672       1.86278858       3.23600636
    8    25       0.65726672       1.93882077       3.26029268
    8    26       0.65726672       2.01485296       3.27771105
    8    27       0.65726672       2.09088515       3.28975886
    8    28       0.65726672       2.16691733       3.29767639
    8    29       0.65726672       2.24294952       3.30201130
    8    30       0.65726672       2.31898171       3.30351970
    8    31       0.65726672       2.39501389       3.30201080
    8    32       0.65726672       2.47104608       3.29767541
    8    33       0.65726672       2.54707827       3.28975742
    8    34       0.65726672       2.62311046       3.27770921
    8    35       0.65726672       2.69914264       3.26029047
    8    36       0.65726672       2.77517483       3.23600384
    8    37       0.65726672       2.85120702       3.20317293
    8    38       0.65726672       2.92723920       3.15920341
    8    39       0.65726672       3.00327139       3.10179362
    8    40       0.65726672       3.07930358       3.02656854
    8    41       0.65726672       3.15533577       2.93016673
    8    42       0.65726672       3.23136795       2.80746776
    8    43       0.65726672       3.30740014       2.65277125
    8    44       0.65726672       3.38343233       2.45800172
    8    45       0.65726672       3.45946451       2.21359566
    8    46       0.65726672       3.53549670       1.91113954
    8    47       0.65726672       3.61152889       1.53667974
    8    48       0.65726672       3.68756108       1.06795505
    8    49       0.65726672       3.76359326       0.46455742
    8    50       0.65726672       3.83962545      -0.27662990
    8    51       0.65726672       3.91565764      -1.10833055
    8    52       0.65726672       3.99168982      -1.99299533
    8    53       0.65726672       4.06772201      -2.89090016
    8    54       0.65726672       4.14375420      -3.77287933
    8    55       0.65726672       4.21978639      -4.62569226
    8    56       0.65726672       4.29581857      -5.41904878
    8    57       0.65726672       4.37185076      -6.10935469
    8    58       0.65726672       4.44788295      -6.64623112
    8    59       0.65726672       4.52391513      -6.98535759
    9     0       0.73459222       0.03801609      -6.06748535
    9     1       0.73459222       0.11404828      -5.96469907
    9     2       0.73459222       0.19008047      -5.66492210
    9     3       0.73459222       0.26611265      -5.19255796
    9     4       0.73459222       0.34214484      -4.58300825
    9     5       0.73459222       0.41817703      -3.87524782
    9     6       0.73459222       0.49420922      -3.10576073
    9     7       0.73459222       0.57024140      -2.29804440
    9     8       0.73459222       0.64627359      -1.47245366
    9     9       0.73459222       0.72230578      -0.66675381
    9    10       0.73459222       0.79833796       0.08355000
    9    11       0.73459222       0.87437015       0.73915545
    9    12       0.73459222       0.95040234       1.26643042
    9    13       0.73459222       1.02643453       1.68330023
    9    14       0.73459222       1.10246671       2.02129906
    9    15       0.73459222       1.17849890       2.29597417
    9    16       0.73459222       1.25453109       2.51827191
    9    17       0.73459222       1.33056327       2.69543115
    9    18       0.73459222       1.40659546       2.83639143
    9    19       0.73459222       1.48262765       2.94773020
    9    20       0.73459222       1.55865984       3.03485527
    9    21       0.73459222       1.63469202       3.10201222
    9    22       0.73459222       1.71072421       3.15286685
    9    23       0.73459222       1.78675640       3.19121332
    9    24       0.73459222       1.86278858       3.21938639
    9    25       0.73459222       1.93882077       3.23978693
    9    26       0.73459222       2.01485296       3.25403677
    9    27       0.73459222       2.09088515       3.26369715
    9    28       0.73459222       2.16691733       3.26984277
    9    29       0.73459222       2.24294952       3.27320733
    9    30       0.73459222       2.31898171       3.27432129
    9    31       0.73459222       2.39501389       3.27320690
    9    32       0.73459222       2.47104608       3.26984193
    9    33       0.73459222       2.54707827       3.26369592
    9    34       0.73459222       2.62311046       3.25403519
    9    35       0.73459222       2.69914264       3.23978504
    9    36       0.73459222       2.77517483       3.21938425
    9    37       0.73459222       2.85120702       3.19121097
    9    38       0.73459222       2.92723920       3.15286435
