# frequency_cm-1 xx xy xz yx yy yz zx zy zz
31.59102205 1.6063889564e+02 -2.7291245740e-04 3.6363249436e-04 -2.7291245740e-04 1.6064132182e+02 9.0146060562e-04 3.6363249436e-04 9.0146060562e-04 7.5385863037e+01
31.83591369 1.6063891485e+02 -2.7294549821e-04 3.6367682929e-04 -2.7294549821e-04 1.6064134133e+02 9.0156972355e-04 3.6367682929e-04 9.0156972355e-04 7.5385863038e+01
32.08080534 1.6063893423e+02 -2.7297880225e-04 3.6372151758e-04 -2.7297880225e-04 1.6064136100e+02 9.0167971080e-04 3.6372151758e-04 9.0167971080e-04 7.5385863039e+01
32.32569698 1.6063895375e+02 -2.7301236971e-04 3.6376655949e-04 -2.7301236971e-04 1.6064138082e+02 9.0179056800e-04 3.6376655949e-04 9.0179056800e-04 7.5385863040e+01
32.57058862 1.6063897343e+02 -2.7304620080e-04 3.6381195527e-04 -2.7304620080e-04 1.6064140080e+02 9.0190229578e-04 3.6381195527e-04 9.0190229578e-04 7.5385863042e+01
32.81548027 1.6063899326e+02 -2.7308029569e-04 3.6385770518e-04 -2.7308029569e-04 1.6064142094e+02 9.0201489478e-04 3.6385770518e-04 9.0201489478e-04 7.5385863043e+01
33.06037191 1.6063901324e+02 -2.7311465459e-04 3.6390380950e-04 -2.7311465459e-04 1.6064144123e+02 9.0212836565e-04 3.6390380950e-04 9.0212836565e-04 7.5385863044e+01
33.30526355 1.6063903338e+02 -2.7314927769e-04 3.6395026848e-04 -2.7314927769e-04 1.6064146167e+02 9.0224270902e-04 3.6395026848e-04 9.0224270902e-04 7.5385863045e+01
33.55015520 1.6063905367e+02 -2.7318416519e-04 3.6399708240e-04 -2.7318416519e-04 1.6064148227e+02 9.0235792555e-04 3.6399708240e-04 9.0235792555e-04 7.5385863046e+01
33.79504684 1.6063907412e+02 -2.7321931728e-04 3.6404425153e-04 -2.7321931728e-04 1.6064150303e+02 9.0247401590e-04 3.6404425153e-04 9.0247401590e-04 7.5385863047e+01
34.03993849 1.6063909472e+02 -2.7325473417e-04 3.6409177614e-04 -2.7325473417e-04 1.6064152395e+02 9.0259098073e-04 3.6409177614e-04 9.0259098073e-04 7.5385863049e+01
34.28483013 1.6063911547e+02 -2.7329041607e-04 3.6413965651e-04 -2.7329041607e-04 1.6064154502e+02 9.0270882071e-04 3.6413965651e-04 9.0270882071e-04 7.5385863050e+01
