# frequency_cm-1 xx xy xz yx yy yz zx zy zz
38.93868803 2.0203392532e+02 -1.7420722810e-13 1.8060331978e-13 -1.7420722810e-13 2.0203468982e+02 -1.6821760898e-13 1.8060331978e-13 -1.6821760898e-13 4.3010368068e+02
39.44438527 2.0203494397e+02 -1.7429223348e-13 1.8072705012e-13 -1.7429223348e-13 2.0203570884e+02 -1.6842175044e-13 1.8072705012e-13 -1.6842175044e-13 4.3010835994e+02
39.95008252 2.0203597704e+02 -1.7437855563e-13 1.8085191765e-13 -1.7437855563e-13 2.0203674227e+02 -1.6862835120e-13 1.8085191765e-13 -1.6862835120e-13 4.3011310114e+02
40.45577977 2.0203702457e+02 -1.7446620385e-13 1.8097809507e-13 -1.7446620385e-13 2.0203779018e+02 -1.6883757208e-13 1.8097809507e-13 -1.6883757208e-13 4.3011790433e+02
40.96147701 2.0203808661e+02 -1.7455518765e-13 1.8110587871e-13 -1.7455518765e-13 2.0203885260e+02 -1.6904968232e-13 1.8110587871e-13 -1.6904968232e-13 4.3012276957e+02
41.46717426 2.0203916323e+02 -1.7464551669e-13 1.8123574680e-13 -1.7464551669e-13 2.0203992961e+02 -1.6926511066e-13 1.8123574680e-13 -1.6926511066e-13 4.3012769692e+02
41.97287151 2.0204025448e+02 -1.7473720083e-13 1.8136844213e-13 -1.7473720083e-13 2.0204102126e+02 -1.6948451766e-13 1.8136844213e-13 -1.6948451766e-13 4.3013268645e+02
42.47856876 2.0204136042e+02 -1.7483025013e-13 1.8150508754e-13 -1.7483025013e-13 2.0204212759e+02 -1.6970889690e-13 1.8150508754e-13 -1.6970889690e-13 4.3013773820e+02
42.98426600 2.0204248110e+02 -1.7492467482e-13 1.8164734289e-13 -1.7492467482e-13 2.0204324868e+02 -1.6993971237e-13 1.8164734289e-13 -1.6993971237e-13 4.3014285222e+02
43.48996325 2.0204361659e+02 -1.7502048531e-13 1.8179760863e-13 -1.7502048531e-13 2.0204438458e+02 -1.7017907681e-13 1.8179760863e-13 -1.7017907681e-13 4.3014802855e+02
43.99566050 2.0204476695e+02 -1.7511769224e-13 1.8195926930e-13 -1.7511769224e-13 2.0204553536e+02 -1.7042996488e-13 1.8195926930e-13 -1.7042996488e-13 4.3015326723e+02
44.50135774 2.0204593223e+02 -1.7521630642e-13 1.8213693960e-13 -1.7521630642e-13 2.0204670107e+02 -1.7069642868e-13 1.8213693960e-13 -1.7069642868e-13 4.3015856828e+02
45.00705499 2.0204711251e+02 -1.7531633886e-13 1.8233661426e-13 -1.7531633886e-13 2.0204788178e+02 -1.7098372894e-13 1.8233661426e-13 -1.7098372894e-13 4.3016393169e+02
45.51275224 2.0204830784e+02 -1.7541780080e-13 1.8256552085e-13 -1.7541780080e-13 2.0204907754e+02 -1.7129820623e-13 1.8256552085e-13 -1.7129820623e-13 4.3016935748e+02
46.01844948 2.0204951829e+02 -1.7552070367e-13 1.8283135327e-13 -1.7552070367e-13 2.0205028844e+02 -1.7164660960e-13 1.8283135327e-13 -1.7164660960e-13 4.3017484562e+02
46.52414673 2.0205074393e+02 -1.7562505910e-13 1.8314052958e-13 -1.7562505910e-13 2.0205151453e+02 -1.7203457116e-13 1.8314052958e-13 -1.7203457116e-13 4.3018039612e+02
47.02984398 2.0205198482e+02 -1.7573087895e-13 1.8349540438e-13 -1.7573087895e-13 2.0205275589e+02 -1.7246416490e-13 1.8349540438e-13 -1.7246416490e-13 4.3018600904e+02
47.53554123 2.0205324104e+02 -1.7583817531e-13 1.8389118863e-13 -1.7583817531e-13 2.0205401257e+02 -1.7293120951e-13 1.8389118863e-13 -1.7293120951e-13 4.3019168449e+02
48.04123847 2.0205451265e+02 -1.7594696046e-13 1.8431440138e-13 -1.7594696046e-13 2.0205528466e+02 -1.7342391259e-13 1.8431440138e-13 -1.7342391259e-13 4.3019742270e+02
48.54693572 2.0205579973e+02 -1.7605724693e-13 1.8474479962e-13 -1.7605724693e-13 2.0205657222e+02 -1.7392456053e-13 1.8474479962e-13 -1.7392456053e-13 4.3020322396e+02
49.05263297 2.0205710235e+02 -1.7616904746e-13 1.8516081548e-13 -1.7616904746e-13 2.0205787532e+02 -1.7441427983e-13 1.8516081548e-13 -1.7441427983e-13 4.3020908858e+02
49.55833021 2.0205842058e+02 -1.7628237505e-13 1.8554574737e-13 -1.7628237505e-13 2.0205919405e+02 -1.7487845852e-13 1.8554574737e-13 -1.7487845852e-13 4.3021501683e+02
50.06402746 2.0205975450e+02 -1.7639724291e-13 1.8589128641e-13 -1.7639724291e-13 2.0206052847e+02 -1.7530983416e-13 1.8589128641e-13 -1.7530983416e-13 4.3022100887e+02
50.56972471 2.0206110419e+02 -1.7651366450e-13 1.8619721233e-13 -1.7651366450e-13 2.0206187867e+02 -1.7570822760e-13 1.8619721233e-13 -1.7570822760e-13 4.3022706479e+02
51.07542196 2.0206246972e+02 -1.7663165354e-13 1.8646867213e-13 -1.7663165354e-13 2.0206324471e+02 -1.7607815993e-13 1.8646867213e-13 -1.7607815993e-13 4.3023318461e+02
51.58111920 2.0206385117e+02 -1.7675122396e-13 1.8671311820e-13 -1.7675122396e-13 2.0206462669e+02 -1.7642617126e-13 1.8671311820e-13 -1.7642617126e-13 4.3023936833e+02
52.08681645 2.0206524863e+02 -1.7687239000e-13 1.8693811448e-13 -1.7687239000e-13 2.0206602468e+02 -1.7675889966e-13 1.8693811448e-13 -1.7675889966e-13 4.3024561597e+02
52.59251370 2.0206666217e+02 -1.7699516611e-13 1.8715020927e-13 -1.7699516611e-13 2.0206743876e+02 -1.7708209405e-13 1.8715020927e-13 -1.7708209405e-13 4.3025192754e+02
53.09821094 2.0206809189e+02 -1.7711956703e-13 1.8735458013e-13 -1.7711956703e-13 2.0206886902e+02 -1.7740030329e-13 1.8735458013e-13 -1.7740030329e-13 4.3025830307e+02
53.60390819 2.0206953786e+02 -1.7724560775e-13 1.8755509398e-13 -1.7724560775e-13 2.0207031555e+02 -1.7771692880e-13 1.8755509398e-13 -1.7771692880e-13 4.3026474260e+02
54.10960544 2.0207100017e+02 -1.7737330355e-13 1.8775453070e-13 -1.7737330355e-13 2.0207177843e+02 -1.7803442040e-13 1.8775453070e-13 -1.7803442040e-13 4.3027124620e+02
54.61530269 2.0207247892e+02 -1.7750266998e-13 1.8795483480e-13 -1.7750266998e-13 2.0207325775e+02 -1.7835449663e-13 1.8795483480e-13 -1.7835449663e-13 4.3027781393e+02
55.12099993 2.0207397419e+02 -1.7763372286e-13 1.8815733731e-13 -1.7763372286e-13 2.0207475359e+02 -1.7867833911e-13 1.8815733731e-13 -1.7867833911e-13 4.3028444588e+02
55.62669718 2.0207548607e+02 -1.7776647832e-13 1.8836293154e-13 -1.7776647832e-13 2.0207626606e+02 -1.7900674643e-13 1.8836293154e-13 -1.7900674643e-13 4.3029114213e+02
