# frequency_cm-1 xx xy xz yx yy yz zx zy zz
52.79769991 1.0373944216e+01 -1.7995015006e-02 -1.2702789567e-02 -1.7990015006e-02 1.0369812979e+01 4.5086663764e-04 -1.2671789567e-02 4.6586663764e-04 1.0369364019e+01
53.21018194 1.0374190995e+01 -1.7995153463e-02 -1.2702884927e-02 -1.7990153463e-02 1.0370059604e+01 4.5088498620e-04 -1.2671884927e-02 4.6588498620e-04 1.0369610623e+01
53.62266397 1.0374439732e+01 -1.7995293017e-02 -1.2702981043e-02 -1.7990293017e-02 1.0370308186e+01 4.5090348026e-04 -1.2671981043e-02 4.6590348026e-04 1.0369859182e+01
54.03514600 1.0374690427e+01 -1.7995433670e-02 -1.2703077916e-02 -1.7990433670e-02 1.0370558724e+01 4.5092211989e-04 -1.2672077916e-02 4.6592211989e-04 1.0370109698e+01
54.44762803 1.0374943080e+01 -1.7995575422e-02 -1.2703175546e-02 -1.7990575422e-02 1.0370811219e+01 4.5094090515e-04 -1.2672175546e-02 4.6594090515e-04 1.0370362171e+01
54.86011006 1.0375197693e+01 -1.7995718273e-02 -1.2703273933e-02 -1.7990718273e-02 1.0371065673e+01 4.5095983612e-04 -1.2672273933e-02 4.6595983612e-04 1.0370616602e+01
55.27259210 1.0375454266e+01 -1.7995862224e-02 -1.2703373077e-02 -1.7990862224e-02 1.0371322086e+01 4.5097891284e-04 -1.2672373077e-02 4.6597891284e-04 1.0370872992e+01
55.68507413 1.0375712801e+01 -1.7996007276e-02 -1.2703472980e-02 -1.7991007276e-02 1.0371580460e+01 4.5099813540e-04 -1.2672472980e-02 4.6599813540e-04 1.0371131343e+01
56.09755616 1.0375973298e+01 -1.7996153428e-02 -1.2703573640e-02 -1.7991153428e-02 1.0371840794e+01 4.5101750385e-04 -1.2672573640e-02 4.6601750385e-04 1.0371391654e+01
56.51003819 1.0376235758e+01 -1.7996300682e-02 -1.2703675059e-02 -1.7991300682e-02 1.0372103090e+01 4.5103701827e-04 -1.2672675059e-02 4.6603701827e-04 1.0371653926e+01
