# frequency_cm-1 xx xy xz yx yy yz zx zy zz
31.43898206 8.2385105440e+00 -1.5141533172e-05 -2.0097114274e-05 -5.1415331721e-06 8.2385155833e+00 7.1033996678e-05 -1.8097114274e-05 6.9033996678e-05 9.7638450624e+00
31.81776498 8.2387238546e+00 -1.5142682592e-05 -2.0098595677e-05 -5.1426825919e-06 8.2387288947e+00 7.1039183954e-05 -1.8098595677e-05 6.9039183954e-05 9.7641878155e+00
32.19654790 8.2389397446e+00 -1.5143845975e-05 -2.0100095047e-05 -5.1438459754e-06 8.2389447853e+00 7.1044434120e-05 -1.8100095047e-05 6.9044434120e-05 9.7645347206e+00
32.57533081 8.2391582146e+00 -1.5145023332e-05 -2.0101612393e-05 -5.1450233316e-06 8.2391632560e+00 7.1049747202e-05 -1.8101612393e-05 6.9049747202e-05 9.7648857793e+00
32.95411373 8.2393792656e+00 -1.5146214666e-05 -2.0103147722e-05 -5.1462146662e-06 8.2393843078e+00 7.1055123229e-05 -1.8103147722e-05 6.9055123229e-05 9.7652409933e+00
33.33289665 8.2396028986e+00 -1.5147419986e-05 -2.0104701043e-05 -5.1474199861e-06 8.2396079414e+00 7.1060562228e-05 -1.8104701043e-05 6.9060562228e-05 9.7656003645e+00
33.71167956 8.2398291143e+00 -1.5148639301e-05 -2.0106272364e-05 -5.1486393005e-06 8.2398341579e+00 7.1066064229e-05 -1.8106272364e-05 6.9066064229e-05 9.7659638945e+00
34.09046248 8.2400579138e+00 -1.5149872616e-05 -2.0107861694e-05 -5.1498726156e-06 8.2400629582e+00 7.1071629259e-05 -1.8107861694e-05 6.9071629259e-05 9.7663315852e+00
34.46924539 8.2402892981e+00 -1.5151119939e-05 -2.0109469040e-05 -5.1511199391e-06 8.2402943431e+00 7.1077257349e-05 -1.8109469040e-05 6.9077257349e-05 9.7667034383e+00
34.84802831 8.2405232679e+00 -1.5152381279e-05 -2.0111094413e-05 -5.1523812789e-06 8.2405283137e+00 7.1082948528e-05 -1.8111094413e-05 6.9082948528e-05 9.7670794557e+00
35.22681123 8.2407598244e+00 -1.5153656643e-05 -2.0112737821e-05 -5.1536566429e-06 8.2407648710e+00 7.1088702825e-05 -1.8112737821e-05 6.9088702825e-05 9.7674596391e+00
35.60559414 8.2409989684e+00 -1.5154946039e-05 -2.0114399273e-05 -5.1549460386e-06 8.2410040157e+00 7.1094520271e-05 -1.8114399273e-05 6.9094520271e-05 9.7678439905e+00
35.98437706 8.2412407009e+00 -1.5156249474e-05 -2.0116078777e-05 -5.1562494744e-06 8.2412457491e+00 7.1100400897e-05 -1.8116078777e-05 6.9100400897e-05 9.7682325118e+00
36.36315998 8.2414850230e+00 -1.5157566957e-05 -2.0117776343e-05 -5.1575669575e-06 8.2414900720e+00 7.1106344733e-05 -1.8117776343e-05 6.9106344733e-05 9.7686252047e+00
36.74194289 8.2417319357e+00 -1.5158898497e-05 -2.0119491980e-05 -5.1588984974e-06 8.2417369854e+00 7.1112351810e-05 -1.8119491980e-05 6.9112351810e-05 9.7690220713e+00
37.12072581 8.2419814398e+00 -1.5160244101e-05 -2.0121225698e-05 -5.1602441008e-06 8.2419864904e+00 7.1118422161e-05 -1.8121225698e-05 6.9118422161e-05 9.7694231135e+00
37.49950873 8.2422335366e+00 -1.5161603777e-05 -2.0122977505e-05 -5.1616037772e-06 8.2422385879e+00 7.1124555817e-05 -1.8122977505e-05 6.9124555817e-05 9.7698283333e+00
37.87829164 8.2424882270e+00 -1.5162977534e-05 -2.0124747411e-05 -5.1629775343e-06 8.2424932791e+00 7.1130752810e-05 -1.8124747411e-05 6.9130752810e-05 9.7702377326e+00
38.25707456 8.2427455120e+00 -1.5164365381e-05 -2.0126535427e-05 -5.1643653806e-06 8.2427505650e+00 7.1137013173e-05 -1.8126535427e-05 6.9137013173e-05 9.7706513134e+00
38.63585748 8.2430053927e+00 -1.5165767325e-05 -2.0128341561e-05 -5.1657673246e-06 8.2430104465e+00 7.1143336939e-05 -1.8128341561e-05 6.9143336939e-05 9.7710690778e+00
39.01464039 8.2432678702e+00 -1.5167183375e-05 -2.0130165823e-05 -5.1671833753e-06 8.2432729249e+00 7.1149724142e-05 -1.8130165823e-05 6.9149724142e-05 9.7714910279e+00
