# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
    8    39       0.64065558       3.19728841       1.57778537
    8    40       0.64065558       3.27823242       1.43336030
    8    41       0.64065558       3.35917643       1.29479448
    8    42       0.64065558       3.44012044       1.17107516
    8    43       0.64065558       3.52106445       1.07258451
    8    44       0.64065558       3.60200846       1.00897854
    9     0       0.71602683       0.04047201       1.38466695
    9     1       0.71602683       0.12141602       1.39961617
    9     2       0.71602683       0.20236003       1.44335220
    9     3       0.71602683       0.28330404       1.51172316
    9     4       0.71602683       0.36424805       1.59879819
    9     5       0.71602683       0.44519206       1.69806096
    9     6       0.71602683       0.52613607       1.80194554
    9     7       0.71602683       0.60708008       1.90451841
    9     8       0.71602683       0.68802409       2.00064877
    9     9       0.71602683       0.76896810       2.08672185
    9    10       0.71602683       0.84991211       2.15975069
    9    11       0.71602683       0.93085612       2.21802395
    9    12       0.71602683       1.01180013       2.26143836
    9    13       0.71602683       1.09274414       2.29027863
    9    14       0.71602683       1.17368815       2.30625495
    9    15       0.71602683       1.25463216       2.31116605
    9    16       0.71602683       1.33557617       2.30690117
    9    17       0.71602683       1.41652018       2.29612629
    9    18       0.71602683       1.49746419       2.28185646
    9    19       0.71602683       1.57840820       2.26628696
    9    20       0.71602683       1.65935221       2.25245457
    9    21       0.71602683       1.74029622       2.24169339
    9    22       0.71602683       1.82124023       2.23605877
    9    23       0.71602683       1.90218424       2.23605876
    9    24       0.71602683       1.98312825       2.24169337
    9    25       0.71602683       2.06407226       2.25245453
    9    26       0.71602683       2.14501627       2.26628690
    9    27       0.71602683       2.22596028       2.28185639
    9    28       0.71602683       2.30690430       2.29612620
    9    29       0.71602683       2.38784831       2.30690107
    9    30       0.71602683       2.46879232       2.31116594
    9    31       0.71602683       2.54973633       2.30625483
    9    32       0.71602683       2.63068034       2.29027850
    9    33       0.71602683       2.71162435       2.26143823
    9    34       0.71602683       2.79256836       2.21802381
    9    35       0.71602683       2.87351237       2.15975056
    9    36       0.71602683       2.95445638       2.08672172
    9    37       0.71602683       3.03540039       2.00064864
    9    38       0.71602683       3.11634440       1.90451828
    9    39       0.71602683       3.19728841       1.80194542
    9    40       0.71602683       3.27823242       1.69806087
    9    41       0.71602683       3.35917643       1.59879811
    9    42       0.71602683       3.44012044       1.51172310
    9    43       0.71602683       3.52106445       1.44335215
    9    44       0.71602683       3.60200846       1.39961615
   10     0       0.79139807       0.04047201       1.68595261
   10     1       0.79139807       0.12141602       1.69654425
   10     2       0.79139807       0.20236003       1.72719730
   10     3       0.79139807       0.28330404       1.77524492
   10     4       0.79139807       0.36424805       1.83644766
   10     5       0.79139807       0.44519206       1.90610156
   10     6       0.79139807       0.52613607       1.97905911
   10     7       0.79139807       0.60708008       2.05094097
   10     8       0.79139807       0.68802409       2.11724237
   10     9       0.79139807       0.76896810       2.17444485
   10    10       0.79139807       0.84991211       2.22036903
   10    11       0.79139807       0.93085612       2.25340463
   10    12       0.79139807       1.01180013       2.27324477
   10    13       0.79139807       1.09274414       2.28016934
   10    14       0.79139807       1.17368815       2.27552002
   10    15       0.79139807       1.25463216       2.26046884
   10    16       0.79139807       1.33557617       2.23774999
   10    17       0.79139807       1.41652018       2.21005783
   10    18       0.79139807       1.49746419       2.18025789
   10    19       0.79139807       1.57840820       2.15156642
   10    20       0.79139807       1.65935221       2.12691704
   10    21       0.79139807       1.74029622       2.10892685
   10    22       0.79139807       1.82124023       2.09944562
   10    23       0.79139807       1.90218424       2.09944561
   10    24       0.79139807       1.98312825       2.10892682
   10    25       0.79139807       2.06407226       2.12691700
   10    26       0.79139807       2.14501627       2.15156637
   10    27       0.79139807       2.22596028       2.18025782
   10    28       0.79139807       2.30690430       2.21005775
   10    29       0.79139807       2.38784831       2.23774989
   10    30       0.79139807       2.46879232       2.26046874
   10    31       0.79139807       2.54973633       2.27551990
   10    32       0.79139807       2.63068034       2.28016921
   10    33       0.79139807       2.71162435       2.27324464
   10    34       0.79139807       2.79256836       2.25340450
   10    35       0.79139807       2.87351237       2.22036890
   10    36       0.79139807       2.95445638       2.17444472
   10    37       0.79139807       3.03540039       2.11724225
   10    38       0.79139807       3.11634440       2.05094086
   10    39       0.79139807       3.19728841       1.97905901
   10    40       0.79139807       3.27823242       1.90610147
   10    41       0.79139807       3.35917643       1.83644759
   10    42       0.79139807       3.44012044       1.77524486
   10    43       0.79139807       3.52106445       1.72719726
   10    44       0.79139807       3.60200846       1.69654423
   11     0       0.86676931       0.04047201       1.91790177
   11     1       0.86676931       0.12141602       1.92529711
   11     2       0.86676931       0.20236003       1.94623141
   11     3       0.86676931       0.28330404       1.97925103
   11     4       0.86676931       0.36424805       2.02128067
   11     5       0.86676931       0.44519206       2.06865407
   11     6       0.86676931       0.52613607       2.11785106
   11     7       0.86676931       0.60708008       2.16447850
   11     8       0.86676931       0.68802409       2.20544053
   11     9       0.86676931       0.76896810       2.23786683
   11    10       0.86676931       0.84991211       2.25951975
   11    11       0.86676931       0.93085612       2.26902192
   11    12       0.86676931       1.01180013       2.26599401
   11    13       0.86676931       1.09274414       2.25051888
   11    14       0.86676931       1.17368815       2.22347369
   11    15       0.86676931       1.25463216       2.18664727
   11    16       0.86676931       1.33557617       2.14272261
   11    17       0.86676931       1.41652018       2.09454332
   11    18       0.86676931       1.49746419       2.04589719
   11    19       0.86676931       1.57840820       2.00098943
   11    20       0.86676931       1.65935221       1.96307352
   11    21       0.86676931       1.74029622       1.93598802
   11    22       0.86676931       1.82124023       1.92165346
   11    23       0.86676931       1.90218424       1.92165345
   11    24       0.86676931       1.98312825       1.93598799
   11    25       0.86676931       2.06407226       1.96307348
   11    26       0.86676931       2.14501627       2.00098937
   11    27       0.86676931       2.22596028       2.04589711
   11    28       0.86676931       2.30690430       2.09454323
   11    29       0.86676931       2.38784831       2.14272251
   11    30       0.86676931       2.46879232       2.18664716
   11    31       0.86676931       2.54973633       2.22347358
   11    32       0.86676931       2.63068034       2.25051876
   11    33       0.86676931       2.71162435       2.26599389
   11    34       0.86676931       2.79256836       2.26902179
   11    35       0.86676931       2.87351237       2.25951962
   11    36       0.86676931       2.95445638       2.23786671
   11    37       0.86676931       3.03540039       2.20544042
   11    38       0.86676931       3.11634440       2.16447839
   11    39       0.86676931       3.19728841       2.11785096
   11    40       0.86676931       3.27823242       2.06865398
   11    41       0.86676931       3.35917643       2.02128060
   11    42       0.86676931       3.44012044       1.97925098
   11    43       0.86676931       3.52106445       1.94623137
   11    44       0.86676931       3.60200846       1.92529709
   12     0       0.94214056       0.04047201       2.09678984
   12     1       0.94214056       0.12141602       2.10160605
   12     2       0.94214056       0.20236003       2.11558421
   12     3       0.94214056       0.28330404       2.13727512
   12     4       0.94214056       0.36424805       2.16443872
   12     5       0.94214056       0.44519206       2.19420240
   12     6       0.94214056       0.52613607       2.22353647
   12     7       0.94214056       0.60708008       2.24920953
   12     8       0.94214056       0.68802409       2.26868366
   12     9       0.94214056       0.76896810       2.27895168
   12    10       0.94214056       0.84991211       2.27815683
   12    11       0.94214056       0.93085612       2.26511702
   12    12       0.94214056       1.01180013       2.23886970
   12    13       0.94214056       1.09274414       2.19953398
   12    14       0.94214056       1.17368815       2.14792937
   12    15       0.94214056       1.25463216       2.08614026
   12    16       0.94214056       1.33557617       2.01671849
   12    17       0.94214056       1.41652018       1.94403956
